"","ID","Symbol","Entrez_Gene_ID","Chromosome","Cytoband","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"163","ILMN_1758938","SLC31A2",1318,"9","9q32b",-2.21681927710843,9.59663855421687,-21.0364459161224,7.98848196972657e-49,2.27892277050482e-46,100.623787371871
"164","ILMN_1733157","THSD1",55901,"13","13q14.3d",-2.3513734939759,5.27625301204819,-20.9977861857529,9.98867789107372e-49,2.83215562155444e-46,100.401435743857
"165","ILMN_2170813","LAMP3",27074,"3","3q27.1a",-3.12427710843373,9.15788554216867,-20.9935721935064,1.02350718889432e-48,2.88442935052036e-46,100.377187484211
"166","ILMN_1761968","PPP1R14A",94274,"19","19q13.2a",-2.19290361445783,10.2980903614458,-20.9883418454675,1.05493954943527e-48,2.95114171655113e-46,100.347087751343
"167","ILMN_1728830","GRK5",2869,"10","10q26.11c-q26.11d",-2.25818072289156,6.45628313253012,-20.9875352456776,1.05987240142804e-48,2.95114171655113e-46,100.342445602593
"168","ILMN_2402581","Gcom1",145781,"15","15q21.3d",-2.79461445783132,5.4460421686747,-20.9548247436548,1.28069380520863e-48,3.5447774965596e-46,100.154120367122
"169","ILMN_1813528","CCBE1",147372,"18","18q21.32a-q21.32b",-2.68702409638554,5.55305421686747,-20.9389442912657,1.40400651850808e-48,3.86309485861689e-46,100.062642401414
"170","ILMN_1768227","DCN",1634,"12","12q21.33c",-4.27678313253011,9.44981325301205,-20.925501465783,1.51766320403284e-48,4.15125523456042e-46,99.9851811905765
"171","ILMN_2334385","NAP5",344148,"","",-2.6664578313253,5.06379518072289,-20.8818080802312,1.95489852108482e-48,5.31595211873942e-46,99.7332498760265
"172","ILMN_2284157","CLDN18",51208,"3","3q22.3b",-4.24984337349397,7.07730722891566,-20.858069357613,2.24338159813071e-48,6.06495606471383e-46,99.5962736100641
"173","ILMN_1686109","CCL23",6368,"17","17q12b",-2.08948192771084,9.04451204819277,-20.8529109308911,2.31151740958604e-48,6.21303812403184e-46,99.5664992182691
"174","ILMN_1784287","TGFBR3",7049,"1","1p22.2a-p22.1e",-2.5408313253012,9.45486144578313,-20.8483701652568,2.37321179962055e-48,6.34220394726182e-46,99.5402871732296
"175","ILMN_1766551","CPA3",1359,"3","3q24f",-3.50157831325301,9.44554819277108,-20.8107645898112,2.9520072039731e-48,7.80795292882586e-46,99.3231047684099
"176","ILMN_1713744","C14orf132",56967,"14","14q32.2a",-2.70206024096385,9.03345180722892,-20.8105744238521,2.95526820531903e-48,7.80795292882586e-46,99.3220060537222
"177","ILMN_1704753","EPAS1",2034,"2","2p21b",-2.257,12.4065481927711,-20.7915482719494,3.30050013015246e-48,8.67080542667171e-46,99.2120562535234
"178","ILMN_1657435","MT1M",4499,"16","16q13b",-4.46804819277108,8.24531325301205,-20.7807191301521,3.51478683511517e-48,9.18188695690198e-46,99.1494555288971
"179","ILMN_1795930","PTGER4",5734,"5","5p13.1b",-2.14634939759036,9.1795,-20.7653648429331,3.84277492005274e-48,9.98262758561187e-46,99.0606705900196
"180","ILMN_2208903","CD52",1043,"1","1p36.11b",-2.84618072289156,11.3270542168675,-20.7196910799969,5.01160105528661e-48,1.29466360594904e-45,98.7963895949089
"181","ILMN_1688698","ZFHX1B",9839,"2","2q22.3a",-2.31490361445783,7.1708734939759,-20.7057052931747,5.43644289737864e-48,1.3966552194923e-45,98.7154112797021
"182","ILMN_1674046","C10orf128",170371,"","10q11.22d",-2.22556626506024,6.15527710843373,-20.695754925039,5.76054000752811e-48,1.47178632060471e-45,98.657783179794
"183","ILMN_1670708","F10",2159,"13","13q34c",-2.6452891566265,6.35119879518072,-20.6578718913112,7.18219341605958e-48,1.82498357293317e-45,98.4382671803672
"184","ILMN_1703092","RECQL4",9401,"8","8q24.3h",2.7870843373494,5.33781927710843,20.6397751669062,7.98077846915769e-48,2.01688151530344e-45,98.3333404951911
"185","ILMN_1722329","CASQ2",845,"1","1p13.1d",-2.78977108433735,5.54998192771084,-20.6162716006287,9.15250980534844e-48,2.30049570783082e-45,98.1970027413075
"186","ILMN_1815690","TIE1",7075,"1","1p34.2a",-1.91451807228915,6.83382530120482,-20.5998366278664,1.00730283619496e-47,2.5182570904874e-45,98.1016265999127
"187","ILMN_1698259","TMEM100",55273,"17","17q22b",-4.69719277108434,8.2771265060241,-20.5797114115907,1.13277839087675e-47,2.81680188105716e-45,97.9847887307416
"188","ILMN_1704665","GPM6B",2824,"X","Xp22.2",-3.17771084337349,7.29567469879518,-20.5663488284534,1.2246432710131e-47,3.02903787777176e-45,97.9071834615402
"189","ILMN_2368318","FGR",2268,"","1p35.3b",-2.38939759036145,10.1519277108434,-20.5468074915624,1.37262012019542e-47,3.37708124809985e-45,97.7936536500352
"190","ILMN_1734472","PEBP4",157310,"8","8p21.3a",-4.54343373493975,8.28647590361446,-20.5434946137283,1.399429868916e-47,3.40704899020448e-45,97.7744019731188
"191","ILMN_1806721","MS4A2",2206,"11","11q12.1d",-3.13493975903614,6.96743373493976,-20.5434915955994,1.39945453146033e-47,3.40704899020448e-45,97.7743844336469
"192","ILMN_1668582","CRBN",51185,"3","3p26.3a",-1.32807228915662,9.05096385542169,-20.5309603486612,1.50570823914292e-47,3.64663714167426e-45,97.7015508043177
"193","ILMN_1751099","CCDC48",79825,"3","3q21.3c",-2.65825301204818,5.70699397590361,-20.5286760964489,1.52593176246837e-47,3.67646771786421e-45,97.6882722329419
"194","ILMN_1807689","PKNOX2",63876,"11","11q24.2b",-2.36104819277108,6.30300602409639,-20.512512279343,1.67704481471017e-47,4.01972081876408e-45,97.5942917008647
"195","ILMN_2146761","FABP5",2171,"8","8q21.13b",-3.16973493975903,9.83940963855422,-20.4934071966436,1.87514455007951e-47,4.4714985424973e-45,97.4831675378866
"196","ILMN_1658121","PFC",5199,"X","Xp11.23f",-1.82526506024096,5.31719879518072,-20.485832897931,1.96003723736947e-47,4.65008834375921e-45,97.4390991458157
"197","ILMN_1785646","PMP22",5376,"17","17p12a",-1.86190361445783,12.2136746987952,-20.4161564620236,2.94647949775065e-47,6.95488815458909e-45,97.0333732318295
"198","ILMN_2076600","ITM2A",9452,"X","Xq21.1b",-2.63761445783132,10.5598192771084,-20.4103100219854,3.04909104613172e-47,7.16074412349117e-45,96.9993016926704
"199","ILMN_1797526","LOC400120",400120,"13","13q13.3b",-2.18731325301204,6.05233132530121,-20.4003306192414,3.2325955107828e-47,7.55355232419096e-45,96.9411344093949
"200","ILMN_2086890","ANGPT1",284,"8","8q23.1b-q23.1c",-2.71543373493975,7.31782530120482,-20.3586504180982,4.12682518266495e-47,9.55936707945151e-45,96.6980565959504
"201","ILMN_1915908","",NA,"","",-3.36785542168674,6.3348313253012,-20.3584319564761,4.13211351176291e-47,9.55936707945151e-45,96.6967819599358
"202","ILMN_1711617","GMFG",9535,"19","19q13.2a",-1.92818072289156,10.0410301204819,-20.3442470183067,4.49045672876803e-47,1.03369424696888e-44,96.6140057304936
"203","ILMN_1750225","MYCT1",80177,"6","6q25.2a",-2.60826506024096,5.18702409638554,-20.3240228243939,5.05597480222082e-47,1.15814201134615e-44,96.4959438291145
"204","ILMN_1707612","FIGF",2277,"X","Xp22.2",-3.37993975903614,6.27542771084337,-20.2928820271909,6.06972028842702e-47,1.38353918339145e-44,96.3140544161485
"205","ILMN_1791447","CXCL12",6387,"10","10q11.21c",-2.59178313253012,9.26796385542169,-20.2609126504208,7.32315652849446e-47,1.66110623695118e-44,96.1271991650341
"206","ILMN_1768812","FXYD6",53826,"11","11q23.3c",-2.25040963855422,8.84478313253012,-20.2518217742522,7.72488937256528e-47,1.74372502827323e-44,96.0740412946287
"207","ILMN_1709294","CDCA8",55143,"1","1p34.3b",2.55165060240964,6.18170481927711,20.2332832696839,8.61398501851666e-47,1.93502562010157e-44,95.9656074800146
"208","ILMN_1753613","HOXA5",3202,"7","7p15.2a",-2.47896385542169,10.2632048192771,-20.2293563288984,8.81512278651618e-47,1.97068850756251e-44,95.9426328472398
"209","ILMN_1694400","MSR1",4481,"8","8p22c",-2.61802409638554,6.44903614457831,-20.2133538005781,9.68470456539759e-47,2.15116310721602e-44,95.848989871659
"210","ILMN_2392569","FPRL1",2358,"19","19q13.33e",-2.79121686746987,5.01568072289157,-20.2128238541399,9.71493016162073e-47,2.15116310721602e-44,95.8458882045874
"211","ILMN_1723141","OTUD1",220213,"10","10p12.2a",-1.83689156626506,7.79193975903614,-20.2115582060724,9.78750023729839e-47,2.15696095276955e-44,95.8384804859277
"212","ILMN_2096719","GRK5",2869,"10","10q26.11c-q26.11d",-2.28555421686747,9.82476506024096,-20.1824793357745,1.16132704546248e-46,2.5472503591512e-44,95.6682295339541
"213","ILMN_1700306","OCIAD2",132299,"4","4p12a",1.75997590361446,11.7879277108434,20.1674140868951,1.26898631666392e-46,2.77032224060433e-44,95.579984035845
"214","ILMN_1809099","IL33",90865,"9","9p24.1b",-3.71663855421686,7.81036746987952,-20.116551034391,1.71213453188304e-46,3.72029232395148e-44,95.2818419805329
"215","ILMN_1764309","ADH1A",124,"4","4q23b",-4.62437349397589,10.0643795180723,-20.1100240229408,1.77926473557501e-46,3.84817721880177e-44,95.2435595085621
"216","ILMN_1685641","BCHE",590,"3","3q26.1e",-2.54131325301205,5.8744156626506,-20.0721870208638,2.22387662422689e-46,4.7875121771551e-44,95.0215320409204
"217","ILMN_1669409","VSIG4",11326,"X","Xq12a",-3.20271084337348,9.2008734939759,-20.0396731779665,2.69409918446334e-46,5.77306968099288e-44,94.8305986141328
"218","ILMN_1676649","AQP4",361,"18","18q11.2e",-3.02456626506024,5.78747590361446,-20.03878444145,2.70826640258101e-46,5.77680677614757e-44,94.825377776566
"219","ILMN_1684158","GPT2",84706,"16","16q11.2i-q12.1a",2.48004819277109,8.94389156626506,20.0208126164666,3.0113525795103e-46,6.39396780580954e-44,94.71978214833
"220","ILMN_1715417","SELP",6403,"1","1q24.2b",-2.65140963855421,6.20971686746988,-20.0129924332681,3.15365214990077e-46,6.66567386229026e-44,94.6738211923039
"221","ILMN_1780898","PRKCH",5583,"14","14q23.1c",-1.39268674698796,10.0201144578313,-19.9657566966059,4.16872246820645e-46,8.77129388106788e-44,94.396044885167
"222","ILMN_1911721","",NA,"","",-2.2202891566265,7.22804819277108,-19.9619867253078,4.26265750414189e-46,8.92853936678369e-44,94.3738631203691
"223","ILMN_1704554","LOC648470",648470,"","",-2.18191566265059,8.38405421686747,-19.9423684403924,4.78687934529628e-46,9.98160939714248e-44,94.2584045804992
"224","ILMN_1664176","FBLN5",10516,"14","14q32.12a",-2.55709638554217,8.75893373493976,-19.9183572457486,5.51736438343952e-46,1.14534573138365e-43,94.1170277722097
"225","ILMN_1684357","C14orf139",79686,"14","14q32.13b",-2.22453012048193,6.02768674698795,-19.9064489521955,5.92014966828408e-46,1.22349759811204e-43,94.0468858084822
"226","ILMN_1708906","C2orf29",55571,"2","2q11.2e",1.15874698795181,11.5174096385542,19.8629224681797,7.66033626446893e-46,1.57613113406109e-43,93.7903578413196
"227","ILMN_1715991","SDPR",8436,"2","2q32.3a",-3.21843373493976,9.79801204819277,-19.8505441336482,8.24315270398806e-46,1.68857533363632e-43,93.7173620364303
"228","ILMN_1696601","VARS",7407,"6","6p21.33a",1.30098795180723,10.1292289156627,19.8483596169601,8.35053412389375e-46,1.70306945947833e-43,93.7044778412154
"229","ILMN_2397646","GPM6A",2823,"4","4q34.2a",-2.97156626506024,5.29661445783133,-19.8437625236598,8.58111487475976e-46,1.74245345710187e-43,93.6773624368076
"230","ILMN_1728197","CLDN5",7122,"22","22q11.21c",-2.87121686746988,10.8592469879518,-19.8337950572181,9.10324707391161e-46,1.8404390823343e-43,93.6185615656103
"231","ILMN_1758281","CALCRL",10203,"2","2q32.1e",-3.33443373493976,7.65369879518072,-19.8213223565257,9.80175687663555e-46,1.97308092971235e-43,93.5449643401464
"232","ILMN_1738530","ATAD3A",55210,"1","1p36.33a",1.72318072289156,7.95166265060241,19.7990894921186,1.11829628755279e-45,2.24141281772434e-43,93.4137280545326
"233","ILMN_2413650","STIL",6491,"","1p33d",2.38921686746988,7.11307831325301,19.7745655116229,1.29342184495163e-45,2.58129252318673e-43,93.2688970556052
"234","ILMN_2065745","RAMP3",10268,"7","7p13c",-3.10781927710843,8.71718674698795,-19.767172873964,1.35142749014614e-45,2.68552898682886e-43,93.2252238986931
"235","ILMN_1670158","FAM83A",84985,"8","8q24.13b",4.66293975903614,6.28556626506024,19.7551877826821,1.45106638509404e-45,2.87125901731374e-43,93.1544058041424
"236","ILMN_1770084","TACC1",6867,"8","8p11.23c",-1.80496385542168,12.2077469879518,-19.6804903068982,2.2615682116643e-45,4.45605601027076e-43,92.7126313512765
"237","ILMN_2127379","ST6GALNAC3",256435,"1","1p31.1g-p31.1f",-2.26396385542168,5.49960843373494,-19.6795862355409,2.2737569326203e-45,4.46116866526767e-43,92.7072803082825
"238","ILMN_1765310","TCEAL2",140597,"X","Xq22.1d",-3.51089156626506,7.02740963855422,-19.6727101118983,2.3686443097708e-45,4.62781346236731e-43,92.666578429502
"239","ILMN_1719811","REM1",28954,"20","20q11.21b",-2.47713253012048,6.56009638554217,-19.6639856343776,2.49477940625202e-45,4.85385951425603e-43,92.6149272237913
"240","ILMN_1676822","ECRG4",84417,"2","2q12.2b",-4.26412048192771,7.28867469879518,-19.6319434322217,3.01870380715452e-45,5.84873862636187e-43,92.4251488051239
"241","ILMN_2170814","LAMP3",27074,"3","3q27.1a",-2.7143734939759,11.2950060240964,-19.6272964119248,3.1033562674029e-45,5.98780358648278e-43,92.3976151439202
"242","ILMN_1781149","INMT",11185,"7","7p15.1b",-3.73286746987952,10.6425421686747,-19.6134192356571,3.37059587966812e-45,6.47655819853586e-43,92.3153769251781
"243","ILMN_1782691","LOC149620",149620,"1","1p13.2d",-4.79073493975903,6.83924698795181,-19.5964521389684,3.72892397260781e-45,7.13559525622481e-43,92.2147953214632
"244","ILMN_1669928","ARHGEF16",27237,"1","1p36.32b",2.29421686746988,6.72074698795181,19.5920019376979,3.82907823749432e-45,7.29721877227402e-43,92.1884085212753
"245","ILMN_1683694","SLC6A4",6532,"17","17q11.2c",-4.53534939759036,5.88573493975904,-19.5767510769747,4.19323698479618e-45,7.95859264461316e-43,92.0979624457794
"246","ILMN_2239774","FAM83A",84985,"8","8q24.13b",4.68402409638555,5.96548192771084,19.5687112656389,4.39899990563791e-45,8.31518274846191e-43,92.0502704435294
"247","ILMN_2255256","MARVELD3",91862,"16","16q22.3a",2.35632530120483,6.34090963855422,19.5253658762852,5.69609142647797e-45,1.07234109850699e-42,91.793010309168
"248","ILMN_1748473","GIMAP4",55303,"7","7q36.1c",-2.05780722891565,10.7190722891566,-19.5031437347114,6.50353154756188e-45,1.21941216516785e-42,91.6610302334391
"249","ILMN_1701906","CD300C",10871,"17","17q25.1b",-3.01834939759036,6.47015060240964,-19.4969265634108,6.74933689636923e-45,1.26041833606895e-42,91.6240948892598
"250","ILMN_1757129","TMEM88",92162,"17","17p13.1d",-2.52003614457831,6.78023493975904,-19.4801508936614,7.46011495530068e-45,1.38758138168593e-42,91.5244094662619
"251","ILMN_1736692","SRL",6345,"","16p13.3c-p13.3b",-2.08406024096385,5.30919879518072,-19.4742388938025,7.72811543450506e-45,1.43170266017723e-42,91.4892706398884
"252","ILMN_1826921","",NA,"","",2.73332530120482,6.04173493975904,19.472281593395,7.81895492823148e-45,1.43762761408578e-42,91.4776362033306
"253","ILMN_1747305","GIMAP8",155038,"7","7q36.1c",-2.10531325301204,8.80796987951807,-19.4722178575901,7.82193088954198e-45,1.43762761408578e-42,91.4772573419481
"254","ILMN_2347145","DCN",1634,"12","12q21.33c",-1.88646987951807,13.7437168674699,-19.4655693256208,8.13869097920225e-45,1.48995720682246e-42,91.4377341057095
"255","ILMN_1695590","ADRB2",154,"5","5q33.1b",-2.66656626506024,9.03728313253012,-19.4523008579599,8.8098496152824e-45,1.60650198866914e-42,91.3588415348383
"256","ILMN_1798804","SRPK1",6732,"6","6p21.31b",1.56926506024097,9.15665662650602,19.449019802367,8.98420948609813e-45,1.63189742618579e-42,91.339329502291
"257","ILMN_1689836","C5AR1",728,"19","19q13.32b",-2.58460240963855,7.74109638554217,-19.4482680453808,9.02464400708449e-45,1.63286360439466e-42,91.334858711779
"258","ILMN_2104141","FGD5",152273,"3","3p24.3e",-2.39844578313252,8.8485843373494,-19.4356859670969,9.72915054795977e-45,1.75350969178345e-42,91.2600213483622
"259","ILMN_1731966","LEPR",3953,"1","1p31.3b",-2.72436144578313,5.28171084337349,-19.4278465293138,1.01957442680957e-44,1.83051007129903e-42,91.2133831556458
"260","ILMN_1762294","TSRC1",54507,"1","1q21.2b-q21.2c",-2.32275903614457,6.83962048192771,-19.4190171071084,1.07482036721331e-44,1.92227488751611e-42,91.1608464219765
"261","ILMN_1674151","Gcom1",145781,"15","15q21.3d",-3.13955421686746,5.58568072289157,-19.4115133339591,1.12412678279734e-44,2.00275461302974e-42,91.11619010081
"262","ILMN_1799098","LOC652846",652846,"","",-3.52416867469879,5.50360240963855,-19.4031933641493,1.18145435756823e-44,2.09685601629476e-42,91.0666684442596
"263","ILMN_1778087","ANXA8",244,"10","10q11.22b",-4.25862650602409,7.44679518072289,-19.3991962883642,1.21002986825734e-44,2.13940642106336e-42,91.042874283548
"264","ILMN_1837429","",NA,"","",-2.00375903614457,4.97822891566265,-19.3981113969288,1.21790483509985e-44,2.14517328909632e-42,91.036415707049
"265","ILMN_1760347","SRGN",5552,"10","10q21.3e",-2.25114457831325,11.8501506024096,-19.3886070221709,1.28913114771228e-44,2.26206031579701e-42,90.9798281442382
"266","ILMN_1803423","ARHGEF6",9459,"X","Xq26.3b-q26.3c",-1.78284337349397,10.2003012048193,-19.3731991001294,1.41358827722851e-44,2.47112236432804e-42,90.8880684811574
"267","ILMN_1785071","SEPP1",6414,"5","5p12c",-3.11892771084336,10.6451265060241,-19.37176281825,1.42578702671153e-44,2.48311223753132e-42,90.8795134429323
"268","ILMN_1679391","MAMDC2",256691,"9","9q21.11b-q21.11c",-3.8568313253012,9.1110421686747,-19.3689681296792,1.4498266579547e-44,2.51555744757065e-42,90.8628665032227
"269","ILMN_1813688","GDDR",200504,"2","2p14a",-5.43881927710844,8.79327710843373,-19.3601342019347,1.52852273007335e-44,2.64224189399297e-42,90.8102397892404
"270","ILMN_1692824","ASPA",443,"17","17p13.3a",-1.60851807228915,4.42982530120482,-19.3590164326154,1.53878103039716e-44,2.650122885684e-42,90.8035801824062
"271","ILMN_1680110","C10orf116",10974,"10","10q23.2a",-3.0437469879518,12.4458012048193,-19.3551123130343,1.57515604139566e-44,2.70275852121395e-42,90.7803184684155
"272","ILMN_2205963","C10orf54",64115,"10","10q22.1d-q22.1e",-2.21116867469879,8.63627108433735,-19.3368376570312,1.75723465986016e-44,3.00409601777565e-42,90.6714089628248
"273","ILMN_1790098","OGN",4969,"9","9q22.31a",-2.92479518072289,5.17522891566265,-19.332713069495,1.80116835046388e-44,3.06792411342749e-42,90.646822503502
"274","ILMN_1715463","SOSTDC1",25928,"7","7p21.1c",-3.99338554216867,6.97901807228916,-19.3271152640738,1.86256251776825e-44,3.16091814146801e-42,90.6134509700724
"275","ILMN_1677038","FLJ21986",79974,"7","7q31.31d",-2.37271084337348,8.60210240963855,-19.3215600843546,1.92556498849529e-44,3.25447408663187e-42,90.5803297997881
"276","ILMN_1765446","EMP3",2014,"19","19q13.32c",-1.58779518072288,11.5480421686747,-19.321029963434,1.9316878449686e-44,3.25447408663187e-42,90.5771689101096
"277","ILMN_1713529","SEMA6A",57556,"5","5q23.1a",-2.93822891566265,8.61990963855422,-19.3184206835366,1.96211072733272e-44,3.29379598631666e-42,90.5616103678066
"278","ILMN_1701551","ABCA6",23460,"17","17q24.2c-q24.3a",-2.37757831325301,6.72507831325301,-19.3177421647475,1.97010037167553e-44,3.29531177276662e-42,90.5575643796252
"279","ILMN_2111932","SERINC2",347735,"1","1p35.2a",2.95815662650603,8.7515843373494,19.3077529987969,2.09157357013555e-44,3.48595595022592e-42,90.4979928190262
"280","ILMN_1719303","P4HB",5034,"17","17q25.3g",1.10391566265061,13.0896927710843,19.2964898030192,2.23757859434767e-44,3.71597873704167e-42,90.4308089505251
"281","ILMN_1806403","RASL12",51285,"15","15q22.31b",-2.25236144578312,9.16815662650602,-19.264772416043,2.70606148658195e-44,4.47800210413027e-42,90.2415354071836
