"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"12012","RUFY1",0.16143042915901,8.10827422673762,2.0303973131677,0.0445838562808647,0.072320715920134,-5.50452247796137
"12013","NUDT8",-0.0868630458059405,5.1342728364741,-2.02997205919635,0.0446277641168776,0.0723859139113761,-5.50536116869636
"12014","FADS2",-0.204770020209528,5.4206155819774,-2.02969015203531,0.0446568916328567,0.0724271294711348,-5.50591705899369
"12015","MAGEA12",-0.0677236075396621,4.98574681213921,-2.02954531307349,0.0446718631559307,0.0724453810731011,-5.50620263771793
"12016","PTPRZ1",-0.245035104585044,5.43606048028585,-2.0288643451584,0.0447423100420644,0.0725535878137171,-5.50754504642688
"12017","DKFZp451A211",-0.169122178712509,5.08605134504141,-2.02849138632458,0.0447809332569647,0.072610175960053,-5.50828009138564
"12018","SEC24A",-0.29308710268448,6.26770913715589,-2.02838470158681,0.0447919866510934,0.0726220552418501,-5.50849032756477
"12019","LOC646407",-0.22636708560697,5.43183406443211,-2.02823346051069,0.0448076604331873,0.0726414230419048,-5.50878835015776
"12020","MNAB",-0.25717439871234,7.48875038727973,-2.02813690250243,0.0448176696172458,0.0726513130120615,-5.50897860819269
"12021","SLC13A5",-0.228599925639072,5.03320022043229,-2.02810267539709,0.0448212180507053,0.0726513130120615,-5.50904604730278
"12022","MDM2",-0.185254003441027,5.2994414375741,-2.02782985135297,0.0448495111735367,0.0726911267024091,-5.50958356610997
"12023","HSPC196",-0.137454670492021,9.12643384728987,-2.02747680269699,0.0448861466056609,0.0727444536813859,-5.51027904367935
"12024","C1orf110",0.317147170161013,5.3955917693733,2.02738719421661,0.044895449235635,0.0727496093184905,-5.51045554725078
"12025","C4orf36",0.120321684818714,5.25218285610052,2.02737423159325,0.044896795075948,0.0727496093184905,-5.51048107938093
"12026","CPNE3",0.18988519998735,11.1708242422222,2.02731850488963,0.0449025812760367,0.0727529349878243,-5.51059084103542
"12027","ZNF653",-0.235415079872068,8.63779669896175,-2.02714596592831,0.0449205003342677,0.0727759166054049,-5.51093066318615
"12028","C1QTNF1",0.155931824275954,6.72522192324295,2.02677465199682,0.0449590839121337,0.0728277561591339,-5.5116618888998
"12029","DHX29",-0.198122047946415,8.77073395755826,-2.02676609652055,0.0449599732531805,0.0728277561591339,-5.51167873566311
"12030","C8orf30A",-0.0729675333747171,5.08319188244733,-2.02665141985774,0.0449718953332851,0.0728410125161314,-5.51190454142742
"12031","GUSBL1",-0.262766891951961,5.95838799676745,-2.02591071180849,0.0450489663052418,0.0729597796074836,-5.51336275661886
"12032","NDUFS2",-0.289177180723155,6.673924698898,-2.02577384052965,0.0450632201578229,0.0729767989341074,-5.51363215762807
"12033","OAS2",0.243912849629579,7.31400460369071,2.02556675767078,0.0450847932060439,0.0730056673830106,-5.51403972244058
"12034","NBR1",0.0816564462777913,5.09183869544079,2.02463394508163,0.0451820791945338,0.0731571225781528,-5.51587513213041
"12035","LOC652669",0.0961514203756195,5.27302249064989,2.02456399385517,0.0451893818498421,0.0731628670830223,-5.51601273697404
"12036","STAC2",-0.137898749786126,5.30294715438701,-2.0243328318262,0.0452135214991661,0.0731958679304795,-5.51646743679295
"12037","LOC653265",-0.0891189593766333,5.15207931472006,-2.02385259521576,0.0452637065582498,0.0732710245316522,-5.51741191603002
"12038","LOC653742",-0.123388135900174,5.34852057850012,-2.02375654987902,0.0452737490675511,0.0732811929374675,-5.51760078290756
"12039","LOC202459",-0.160104116523753,5.59003791654945,-2.02312975977567,0.045339333025554,0.0733812529282265,-5.51883311949838
"12040","MAP3K14",0.227764386856014,6.92236389949792,2.02265589352307,0.0453889696748834,0.0734554878833143,-5.51976455517802
"12041","LOC652844",0.0690048585373493,4.95447586617928,2.02222078540117,0.0454345873248725,0.0735232068785932,-5.52061962840432
"12042","HIGD2A",0.219328111551167,11.6429757698646,2.02203500092367,0.0454540772797087,0.0735486377507992,-5.52098467927657
"12043","QP-C",-0.149069708909124,12.9332036739936,-2.02198779655299,0.0454590304505797,0.0735505445760645,-5.52107742691313
"12044","TAC4",-0.178592196091983,5.27200100334964,-2.02178202644499,0.0454806273608496,0.0735793776258846,-5.52148170257486
"12045","PLA2G7",-0.434842455282734,7.4555981147079,-2.02082623007162,0.0455810592592849,0.0737357359624048,-5.52335904877242
"12046","USF2",0.15257935640572,7.93693449725961,2.02057097652545,0.0456079124544311,0.0737730511518006,-5.52386027000111
"12047","LOC642299",0.207960913377962,10.287526295763,2.01993376836395,0.0456750069855616,0.0738754470916965,-5.52511124771465
"12048","CRNKL1",-0.148271292605918,6.45681182535736,-2.01974093065976,0.0456953283356675,0.0739021806623905,-5.52548975740348
"12049","RGAG4",0.174366700808645,6.19544372102618,2.01953038210961,0.0457175248755085,0.0739319422524096,-5.52590299218197
"12050","REV1",0.171855385465754,8.95683320261106,2.01947383999966,0.0457234872490985,0.0739354480538327,-5.52601395815953
"12051","MGC41945",-0.0913034143140665,5.23026453806345,-2.0190337474806,0.0457699177542988,0.0740043853159499,-5.52687755694434
"12052","CAPN9",0.518377276785359,7.02117883497216,2.0186297050447,0.0458125803318657,0.0740672193632926,-5.52767025968932
"12053","RASSF3",-0.127588859450242,5.21931330859305,-2.01849484766989,0.0458268273846191,0.0740841061635529,-5.52793480741241
"12054","LOC151121",0.0688246718726466,4.92209344054487,2.01800444931724,0.0458786675563384,0.0741617585312141,-5.5288966756905
"12055","FLJ30990",0.167777321903419,5.32670275741294,2.01747944352455,0.045934221537382,0.0742454008009861,-5.5299261815045
"12056","C9orf91",-0.201357887325477,8.07022596329743,-2.01687054031562,0.0459987250715206,0.0743434935317335,-5.53111989238917
"12057","LOC391692",-0.257924929775516,6.08474974136722,-2.0168092198209,0.0460052252755296,0.0743478323375379,-5.53124008817745
"12058","LOC152024",-0.0981486576355932,5.04228495664209,-2.01605984391424,0.0460847252719114,0.0744701336808089,-5.53270868273106
"12059","C11orf55",-0.15307613318616,5.41604832247137,-2.01593271723293,0.0460982235413721,0.0744857687788072,-5.53295776961289
"12060","LOC374443",-0.17277627123061,5.51625041144833,-2.01565757963967,0.0461274491089312,0.0745268114334597,-5.53349681293099
"12061","FOXA2",0.525386983953481,11.151042599198,2.01509914461399,0.046186815587592,0.0746165410599644,-5.53459067515259
"12062","ZDHHC15",0.183196157731383,5.36687765371268,2.01466609204949,0.0462328976738786,0.0746847961511793,-5.53543874365962
"12063","NUDT17",-0.117693843659434,5.16364087146802,-2.0141946225735,0.0462831123665372,0.0747597152003629,-5.53636185261844
"12064","CXorf50",-0.0612279831599194,4.89089366425779,-2.01383193157677,0.0463217730592426,0.0748159605486855,-5.53707184269256
"12065","CDC42EP1",-0.261249950258169,7.00248287160366,-2.0133026103598,0.0463782449576714,0.0749009617074371,-5.53810780769006
"12066","FLJ46230",0.107731110159187,5.20200193376817,2.01295955179485,0.0464148763242007,0.0749539089322932,-5.53877909166054
"12067","LOC652491",-0.130826635234904,5.05483125854253,-2.01222335761348,0.0464935695034846,0.0750747660375734,-5.54021928824812
"12068","LOC653270",-0.122988160576893,5.44258517345836,-2.01112222466293,0.0466114839634967,0.075258929816766,-5.54237248727784
"12069","LOC441027",0.140150710519948,5.36909950375581,2.01079945402184,0.0466460960291356,0.0753085741260839,-5.54300343738657
"12070","KIAA0265",-0.160651432469729,5.58515460078579,-2.00994006447449,0.0467383588570891,0.0754512777407109,-5.54468290620124
"12071","NPHS1",-0.115292133717531,4.91024459169757,-2.00953817907846,0.0467815580445679,0.0755147592161715,-5.54546806403694
"12072","CENPJ",-0.289101066097405,6.46341213103772,-2.00893803042,0.0468461321607112,0.0756127307116848,-5.54664029327437
"12073","RPH3A",-0.0927420586238972,5.15596874868367,-2.00871471362746,0.046870179732235,0.0756452788936138,-5.54707639925277
"12074","LOC645205",0.0825848998058731,5.02943227484601,2.00826674444177,0.0469184504157929,0.0757169128997618,-5.547951083052
"12075","C9orf23",0.185832764814548,7.17308671523783,2.00817037585562,0.0469288400970677,0.0757274078088087,-5.54813922407807
"12076","YEATS4",-0.297773460073469,7.63222000374165,-2.00811392202761,0.0469349274026578,0.0757309589632981,-5.54824943534536
"12077","GPR89A",-0.246096748651183,6.83109890368105,-2.00777471638971,0.0469715174505253,0.0757837225737754,-5.54891158435751
"12078","LOC653249",-0.0773810731592253,4.95889110457227,-2.00701701517164,0.0470533383325701,0.0759094467138705,-5.55039028391808
"12079","LOC645161",0.217505537663138,12.660605433333,2.00691090459571,0.047064806443529,0.0759216618554651,-5.55059732351753
"12080","FAM5B",-0.0975713740824053,5.12951380677709,-2.00655858913033,0.0471029007177852,0.0759768228879176,-5.5512846770397
"12081","NPDC1",0.36925250854653,7.700111496912,2.00597984256222,0.0471655349794208,0.0760715544304291,-5.55241354421697
"12082","DDB2",0.196781469453621,6.16879725649672,2.00539528315655,0.047228870340623,0.0761674009755867,-5.5535534410328
"12083","RDHE2",0.378172663001896,8.46185391801359,2.00523726515595,0.0472460035788332,0.0761887262876409,-5.55386152450989
"12084","GNRH2",-0.226437234671675,6.10046389250687,-2.00508906169994,0.0472620774777075,0.0762083399249528,-5.55415045223981
"12085","HMBS",-0.168310137230476,7.37658722660034,-2.00490781332063,0.0472817417054456,0.0762337391088628,-5.55450377508938
"12086","KIAA1822L",-0.144938482096062,5.10184835195161,-2.00478161059383,0.0472954379661406,0.0762473986318794,-5.55474977517066
"12087","LAMP2",0.172641511678867,10.5252822038007,2.00475763896069,0.0472980398903529,0.0762473986318794,-5.55479650013217
"12088","POU3F4",-0.106852445491858,5.30107875041946,-2.00459241771787,0.047315976617868,0.0762700036729945,-5.55511853143311
"12089","GADD45GIP1",-0.190381540788523,5.50182325703186,-2.00413171839385,0.0473660216028775,0.0763443569304383,-5.55601634566877
"12090","ZNF594",-0.227794050386574,6.69384922379056,-2.00403370979459,0.0473766739240908,0.0763552102076848,-5.55620732070097
"12091","FLJ12355",0.258783811380747,6.8164922805592,2.00350354294262,0.0474343318734659,0.0764418126337345,-5.55724022822528
"12092","FLJ22555",-0.155849489194514,9.14157389774986,-2.00224221936239,0.0475717465514781,0.076656053445732,-5.55969660009943
"12093","ZNF295",0.245268046651113,7.77056275981846,2.00221108612405,0.0475751426389139,0.076656053445732,-5.55975721244169
"12094","LOC642090",-0.206347291922787,8.75266762273968,-2.00163148560385,0.0476384045435182,0.0767516382115472,-5.56088545816832
"12095","ZNF501",0.0762810049656872,5.03992199669495,2.00147602938396,0.0476553843662211,0.0767726469099478,-5.56118801613431
"12096","MYH9",-0.158557583846941,12.9968640419308,-2.00143238527123,0.0476601523536231,0.0767739805398765,-5.56127295490894
"12097","RORA",0.162220811504636,5.8590134293182,2.00102775823856,0.0477043759753251,0.07683886632051,-5.56206034475144
"12098","PAH",-0.112703954473776,4.89845765218338,-2.00098351349438,0.0477092138130871,0.0768403067571502,-5.56214643443813
"12099","CEPT1",0.103054693445929,7.86581592198896,2.00008699730249,0.0478073312899226,0.0769919704259973,-5.56389045760233
"12100","PDK1",-0.177803550541603,5.8501631167808,-1.99991102727479,0.0478266101423078,0.0770166527787494,-5.56423269235503
"12101","HIST1H3G",-0.12312546095969,5.15731878201205,-1.99950356188335,0.047871276474659,0.0770822099089935,-5.56502504221063
"12102","JUB",-0.223479913688979,6.18508963534443,-1.9994651534688,0.0478754886335086,0.0770826223784429,-5.56509972274654
"12103","DPP8",0.18963279118703,7.79910461320059,1.99939005214302,0.047883725727597,0.0770895146494446,-5.56524574435864
"12104","VN1R4",0.089544193339183,5.13250925705323,1.99854378500829,0.0479766275027191,0.077232698850833,-5.56689081125792
"12105","C20orf155",0.195544478810865,10.4195125087129,1.99819846615657,0.0480145800690513,0.0772874095535287,-5.56756189310307
"12106","HCCA2",0.133008366801945,8.90060452514589,1.99730150211734,0.0481132810774956,0.0774398878072858,-5.56930451897995
"12107","CPLX1",-0.297989514918094,7.09093122192707,-1.99690643176898,0.0481568089571444,0.0775035452655455,-5.57007183169006
"12108","SYT14",-0.0812294864724343,4.98455403830047,-1.99677573530737,0.0481712161463775,0.0775203292543909,-5.57032564149527
"12109","LHX3",-0.101849192534053,5.02731778254519,-1.99663699666737,0.0481865138697896,0.0775385434596457,-5.57059505206786
"12110","LOC653757",0.265060912721723,5.23876223098848,1.99577207863842,0.0482819754744478,0.0776857384078955,-5.57227420480226
"12111","LOC200493",-0.0956450458072222,5.1151447101557,-1.99482321766261,0.0483868869588388,0.0778427988938327,-5.57411554282466
"12112","HAL",-0.175423929647865,5.18208206027879,-1.99481696281088,0.0483875791738313,0.0778427988938327,-5.57412767813422
"12113","AKR7A2",0.155772528672387,11.5871237451721,1.99461191985052,0.0484102756335332,0.0778728820869639,-5.57452547120974
"12114","HOXB3",-0.213605870317766,5.3246777758945,-1.99370375314054,0.0485109106501403,0.078028322108138,-5.57628689851529
"12115","LOC642278",-0.0873795261481041,5.15444300187828,-1.99337091292788,0.0485478375957097,0.0780812724351964,-5.57693226839177
"12116","SLC7A2",0.551334494417052,8.76517567459703,1.99308815549706,0.0485792268888968,0.0781253083468269,-5.57748044977851
"12117","C6orf174",0.08327593658088,4.85763404957592,1.99301949554739,0.048586851528912,0.0781311217331725,-5.57761354975385
"12118","C1orf187",-0.125286328575887,5.08474910931455,-1.99275553486158,0.0486161736596362,0.0781718223929701,-5.57812520789409
"12119","GBP5",0.354232097763272,7.48959893385494,1.99235775863251,0.0486603891472065,0.0782364619633071,-5.57889613284987
"12120","LOC653184",-0.153137445005447,5.06892858217845,-1.99205037461343,0.0486945803567138,0.0782849751031821,-5.5794917713579
"12121","ZMAT5",0.173302166234611,7.23878328623621,1.99083903568461,0.0488295200401233,0.0784894688042233,-5.58183822769811
"12122","C17orf25",0.137177591685804,10.0106817422656,1.99083620895427,0.0488298353012469,0.0784894688042233,-5.58184370173194
"12123","TPRXL",-0.0825211542020492,4.84765129384419,-1.99035198411392,0.04888386574073,0.0785698361757094,-5.58278130805017
"12124","FOXL2",-0.0990789429697081,4.92641396383171,-1.9902951380457,0.0488902120318678,0.078573555051216,-5.58289136532205
"12125","EBF3",0.324477962403981,5.5530854224602,1.99021145352111,0.0488995558410628,0.0785820903557203,-5.58305337805171
"12126","ADAMTS5",0.155590528932603,5.08698989987195,1.98972108674504,0.0489543383426656,0.0786636386777865,-5.58400259722237
"12127","LOC642769",-0.0948124917814326,5.18823640202852,-1.98964461695972,0.0489628860493332,0.0786708860123078,-5.58415060261439
"12128","FAM62A",0.145218459285619,10.7983428601645,1.98911524896174,0.0490220930102734,0.0787595219578807,-5.58517503562854
"12129","NFKB1",0.151031575614377,11.6672954820528,1.9885386064832,0.0490866566135261,0.0788567486284572,-5.58629066437209
"12130","MGC18216",0.263708572561104,7.9568211538553,1.98785163303455,0.0491636677245644,0.078973954296219,-5.58761935562476
"12131","DLG1",0.0837532292276286,5.12602919756395,1.98773979553123,0.0491762146493951,0.0789875972667928,-5.58783562252363
"12132","HKR2",-0.0984661048247206,5.15428804890903,-1.98767299022304,0.0491837107607812,0.078993125962234,-5.58796480253688
"12133","C3orf17",0.105688727590856,7.8223242174525,1.9868076388707,0.0492808981814443,0.0791426935684037,-5.58963774750599
"12134","LYPD5",0.184154467770724,5.74061381001492,1.98667651145324,0.0492956393027146,0.0791598427405138,-5.58989119086623
"12135","OXTR",-0.269720925344018,5.67719604218521,-1.98632051194262,0.0493356790602374,0.0792176107530882,-5.59057918866824
"12136","LOC400924",-0.205885995048162,6.50527796584754,-1.98555824601718,0.0494215051116132,0.0793404448016716,-5.59205194160867
"12137","SP140",0.214732723093135,6.31856795010879,1.98554395247157,0.04942311568037,0.0793404448016716,-5.59207955272711
"12138","C20orf116",0.156933869813574,10.8766012854553,1.98553260699554,0.0494243940981622,0.0793404448016716,-5.59210146887028
"12139","DKFZp667M2411",-0.169268390918271,6.206720384926,-1.98538300383154,0.0494412541368722,0.0793609718145609,-5.59239044750399
"12140","ZNF469",-0.133490858130451,5.37478350669978,-1.98501836221007,0.0494823691408306,0.0794204252643398,-5.59309471658882
"12141","ZNF34",0.183653545813846,7.6265672521709,1.98495537016996,0.049489474722199,0.0794252874526025,-5.59321636721216
"12142","PSMA6",-0.189350250550355,11.9381640194101,-1.98480740153735,0.0495061691801574,0.0794455366887965,-5.59350211097181
"12143","LOC643284",0.158327478425022,14.0892478422772,1.98470821566142,0.0495173624359495,0.0794569552058368,-5.59369363869866
"12144","LASS1",-0.0870914752027634,5.0686028324458,-1.98366155156274,0.0496356109670398,0.0796401416084297,-5.59571419964765
